1600704720,10389.3,10391.19,10386.62,10386.7,23.73576299999999,33.96727430000011
1600704750,10386.71,10391.2,10385.69,10389.61,24.934181999999996,34.38541700000012
1600704780,10389.61,10391.19,10380.75,10381.67,29.844796999999993,34.27543610000011
1600704810,10381.68,10387.29,10378.5,10378.52,24.056278,32.74838305000011
1600704840,10378.53,10384.77,10378.52,10383.68,38.402343000000016,32.11526390000011
1600704870,10383.68,10386.59,10380,10380,26.258920999999997,31.42401515000011
1600704900,10380.01,10380.01,10374.99,10379.66,37.76175799999994,30.825970850000108
1600704930,10379.66,10388.57,10379.66,10386.84,19.890412000000012,30.184900550000105
1600704960,10386.83,10388,10381.8,10382.64,21.973213999999977,30.15639885000011
1600704990,10382.64,10390,10379.83,10389.94,22.28055399999999,29.375096450000104
1600705020,10389.46,10400,10389.08,10400,23.27414299999998,29.239044950000107
1600705050,10400,10403.58,10396.06,10401.4,36.6590269999999,28.727557050000097
1600705080,10401.4,10403.18,10397.07,10398.29,44.42491199999997,29.724158550000094
1600705110,10398.3,10406.04,10398.3,10403.13,14.962574000000004,28.2154739000001
1600705140,10403.14,10405.49,10401.19,10403.57,13.188786,27.586389450000098
1600705170,10403.58,10405.09,10391.38,10396.63,49.7926079999999,28.101644950000093
1600705200,10396.63,10405.36,10396.63,10402.86,18.160383000000003,27.155250600000095
1600705230,10402.86,10404.31,10380.21,10381.26,62.387999000000015,28.413178050000095
1600705260,10382.02,10382.02,10372.35,10372.99,18.264876999999995,28.520695500000095
1600705290,10373,10377.15,10356.54,10361.48,96.65767899999996,32.34556050000009
1600705320,10360.62,10364.47,10357.04,10364.27,39.354868999999894,33.126515800000085
1600705350,10362.57,10374.44,10360.62,10371.04,34.444844,33.602048900000085
1600705380,10369.92,10377.84,10369.91,10371.84,25.094599,33.364539000000086
1600705410,10372.12,10378.03,10366.35,10377.1,17.084436999999983,33.015946950000085
1600705440,10377.1,10386.95,10376.43,10386.95,15.314019000000004,31.86153075000009
1600705470,10385.4,10387.6,10374.51,10374.51,15.835185000000001,31.34034395000009
1600705500,10374.51,10379.97,10372.68,10379.01,12.083465999999996,30.056429350000094
1600705530,10379,10383.53,10377.74,10380.28,10.514370000000003,29.587627250000093
1600705560,10380.28,10384.11,10375.45,10383.66,19.132896,29.445611350000092
1600705590,10383.43,10386,10378.1,10380.13,29.634115999999995,29.81328945000009
1600705620,10380.12,10390.46,10380.12,10389.89,12.018820999999997,29.250523350000094
1600705650,10389.89,10390.6,10384.94,10386.53,10.155373,27.925340650000102
1600705680,10386.52,10394.15,10386.52,10392.71,18.138805000000005,26.611035300000104
1600705710,10392.7,10395.03,10389.35,10390.35,20.17638499999999,26.871725850000104
1600705740,10390.35,10394.87,10390.27,10393.96,7.907697999999999,26.6076714500001
1600705770,10393.96,10407.82,10393.47,10406.53,11.560787000000003,24.696080400000106
1600705800,10406.53,10417.07,10405.49,10417.07,33.999313999999984,25.4880269500001
1600705830,10416.9,10421.42,10416.07,10421.38,51.09671500000004,24.923462750000102
1600705860,10421.19,10429.47,10421.17,10425.69,19.047090999999927,24.962573450000097
1600705890,10425.35,10425.36,10412.23,10413.33,17.785419999999984,21.018960500000098
1600705920,10413.27,10422.26,10413.02,10421.63,23.326896000000023,20.217561850000102
1600705950,10420.89,10427.89,10420.06,10425.24,19.489355,19.469787400000104
1600705980,10425.24,10426.27,10424.12,10425.04,14.719320000000002,18.9510234500001
1600706010,10425.04,10432.72,10425.04,10432.14,22.977677000000014,19.245685450000103
1600706040,10432.2,10438.53,10425.73,10427.96,39.709562999999996,20.465462650000102
1600706070,10427.97,10429.94,10422,10423.26,27.624325000000027,21.0549196500001
1600706100,10423.26,10423.27,10416.3,10417.56,34.024433000000016,22.151968000000103
1600706130,10417.46,10417.56,10412.23,10412.88,16.615800000000004,22.4570395000001
1600706160,10412.24,10413.65,10409.08,10413.65,28.147374999999997,22.9077634500001
1600706190,10413.88,10419.26,10413.88,10419.03,16.938247999999952,22.272970050000097
1600706220,10419.03,10419.03,10408.92,10412.18,64.90727600000001,24.917392800000098
1600706250,10412.19,10412.5,10409.9,10410.37,17.652613000000006,25.2922548000001
1600706280,10410.36,10410.36,10403.05,10410.15,13.436183999999999,25.057123750000102
1600706310,10409.11,10418.84,10409.06,10412.89,15.836450999999967,24.8401270500001
1600706340,10412.89,10420.51,10410.88,10420.5,16.662042999999986,25.2778443000001
1600706370,10420.5,10431.64,10420.5,10424.6,25.37603899999999,25.9686069000001
1600706400,10424.6,10429.39,10418.65,10418.65,17.156819999999986,25.1264822000001
1600706430,10419.09,10431.16,10419.09,10431.15,18.433261999999992,23.4933095500001
1600706460,10431.15,10432.72,10431.03,10432.15,8.598274999999994,22.970868750000104
1600706490,10432.14,10432.14,10423.49,10424.74,18.368546,23.000025050000104
1600706520,10424.64,10427.26,10420.49,10423.74,25.138810000000014,23.090620750000106
1600706550,10423.74,10427.11,10423.73,10424,12.578004999999994,22.745053250000105
1600706580,10425.47,10425.63,10422.74,10423.07,9.871017000000002,22.502638100000105
1600706610,10423.22,10423.35,10414.01,10414.01,14.128873999999993,22.060197950000106
1600706640,10414.04,10417.21,10413.86,10416.92,13.979400999999987,20.773689850000103
1600706670,10416.63,10416.72,10406.73,10408.58,26.706446000000007,20.727795900000103
1600706700,10407.94,10426.33,10406.73,10418.92,62.92062500000005,22.172605500000103
1600706730,10418.93,10420.05,10406.39,10406.39,22.466698999999974,22.465150450000102
1600706760,10407.66,10407.67,10401.53,10404.16,24.19318599999997,22.267441000000098
1600706790,10404.17,10404.17,10392.87,10398.52,35.619167,23.201486950000103
1600706820,10395.31,10397.83,10390.51,10392.35,28.302093999999993,21.371227850000103
1600706850,10392.35,10398.52,10392.35,10398.51,40.729092999999985,22.5250518500001
1600706880,10398.51,10399.02,10392.61,10392.61,12.637660999999994,22.485125700000097
1600706910,10392.62,10392.96,10391.27,10392.96,8.061065999999999,22.096356450000098
1600706940,10392.62,10398.01,10392.62,10396.9,11.689846000000003,21.8477466000001
1600706970,10398.25,10403.69,10397.43,10401.32,6.816401000000003,20.919764700000098
1600707000,10401.33,10409.79,10401.32,10408.9,12.967473000000004,20.710297350000097
1600707030,10408.69,10408.97,10400.35,10400.69,33.94367299999999,21.485817900000097
1600707060,10400.38,10400.63,10395.48,10396.66,16.71704799999999,21.891756550000096
1600707090,10396.67,10401.35,10389.63,10392.83,33.943427000000014,22.6705006000001
1600707120,10392.83,10396.51,10389.13,10395.06,9.67008,21.897064100000097
1600707150,10396.37,10396.38,10390,10390,25.338784000000018,22.535103050000096
1600707180,10390.01,10393.59,10390,10393.59,14.000155000000001,22.7415599500001
1600707210,10393.58,10410.98,10393.58,10408.59,24.171039999999987,23.2436682500001
1600707240,10408.59,10408.6,10396.55,10396.56,12.820510999999993,23.1857237500001
1600707270,10396.55,10401.77,10394.45,10398.79,18.248258000000007,22.7628143500001
1600707300,10398.69,10398.69,10392.69,10395.35,23.467980999999988,20.7901821500001
1600707330,10395.35,10406.15,10395.35,10401.22,12.751287000000003,20.3044115500001
1600707360,10401.21,10401.22,10397,10397.13,6.52479,19.420991750000102
1600707390,10397.13,10401.15,10395,10398.49,11.969572000000019,18.238512000000103
1600707420,10398.49,10398.5,10390.78,10393.21,10.070973999999994,17.326956000000102
1600707450,10393.21,10393.22,10386.54,10387.55,17.305188000000005,16.155760750000102
1600707480,10387.54,10387.54,10385,10385,15.15368400000001,16.281561900000103
1600707510,10385,10387.99,10381,10386.99,19.209232000000004,16.8389702000001
1600707540,10386.99,10386.99,10381.5,10382.32,8.588246,16.683890200000103
1600707570,10382.66,10385,10382.65,10384.64,9.556439000000001,16.820892100000105
1600707600,10384.64,10406.58,10384.63,10403.29,38.20294199999998,18.082665550000105
1600707630,10403.29,10403.76,10388.43,10390.13,10.711326999999999,16.921048250000105
1600707660,10390.13,10390.13,10380.67,10380.8,9.125555000000002,16.541473600000106
1600707690,10380.8,10381.58,10372.22,10375.1,44.08355900000006,17.048480200000107
1600707720,10375.12,10384.92,10375.01,10376.56,27.502363000000052,17.940094350000113
1600707750,10376.56,10376.61,10370,10373.95,21.969797999999997,17.77164505000011
1600707780,10373.08,10381.5,10370.23,10378.8,29.745273999999984,18.55890100000011
1600707810,10378.82,10381.94,10377.2,10381.29,15.877118999999977,18.14420495000011
1600707840,10381.84,10389.33,10381.63,10388.62,8.290431,17.917700950000107
1600707870,10388.73,10394.01,10388.72,10390.24,7.4487,17.377723050000107
1600707900,10390.25,10390.25,10376.38,10376.7,15.932348999999991,17.000941450000106
1600707930,10376.54,10382.16,10371.04,10382.06,21.59325399999998,17.443039800000104
1600707960,10381.49,10392.22,10381.48,10387.09,23.282796,18.280940100000105
1600707990,10387.1,10387.94,10384.85,10386.12,7.091210000000014,18.037022000000103
1600708020,10386.12,10387.07,10380.42,10386.53,9.338088000000004,18.000377700000108
1600708050,10387.05,10390.5,10387.04,10388.26,18.386073999999994,18.05442200000011
1600708080,10388.26,10401.51,10388.26,10401.03,24.148822000000038,18.50417890000011
1600708110,10400.7,10401.44,10391.49,10396.61,16.505914999999998,18.369013050000113
1600708140,10397.89,10399.16,10392.55,10394.29,15.366465999999974,18.70792405000011
1600708170,10394.29,10397.16,10391.36,10391.36,14.238022999999997,18.94200325000011
1600708200,10393.08,10394.34,10387.83,10389.84,28.170895,18.44040090000011
1600708230,10389.84,10390.84,10387.05,10390.84,9.013681,18.355518600000114
1600708260,10390.84,10394.28,10387.41,10387.82,7.555895000000017,18.27703560000011
1600708290,10387.83,10395,10387.05,10394.65,7.938011000000001,16.46975820000011
1600708320,10394.66,10394.66,10388.24,10391.63,15.017356000000026,15.845507850000109
1600708350,10391.62,10392.79,10388.89,10390.45,18.77031999999999,15.68553395000011
1600708380,10390.46,10399.99,10390.45,10398.68,28.920661000000003,15.644303300000109
1600708410,10399.93,10406.46,10398.7,10405.26,13.817514999999972,15.541323100000108
1600708440,10405.26,10405.39,10397,10397.14,22.56296299999999,16.254949700000104
1600708470,10397.15,10401.1,10397.14,10401.1,7.902501999999997,16.277639800000106
1600708500,10400.98,10410.42,10400.34,10410.42,7.742015999999999,15.868123150000105
1600708530,10410,10412.98,10407.29,10411.06,9.656512000000022,15.271286050000105
1600708560,10411.59,10420,10409.15,10416.07,59.219183,17.068105400000103
1600708590,10416.07,10425.64,10413.15,10425.64,34.997538999999996,18.463421850000106
1600708620,10425.15,10425.25,10415.84,10417.71,56.188189000000015,20.805926900000106
1600708650,10417.72,10418.21,10415.24,10418.02,13.914411999999997,20.582343800000103
1600708680,10417.73,10419.01,10416.63,10416.64,7.645792,19.7571923000001
1600708710,10416.64,10422.26,10413.09,10422.26,16.187096000000007,19.7412513500001
1600708740,10421.84,10422.34,10419.62,10419.63,7.541672,19.3500116500001
1600708770,10419.62,10419.63,10413.44,10414.22,12.418979,19.2590594500001
1600708800,10414.23,10419.57,10412.79,10419.39,18.26797699999999,18.763913550000098
1600708830,10419.4,10422.33,10417.86,10422.33,56.54969400000002,21.140714200000097
1600708860,10422.32,10422.33,10420.19,10420.7,8.736564000000007,21.1997476500001
1600708890,10420.71,10420.71,10418.09,10418.83,12.092115,21.407452850000094
1600708920,10418.83,10418.83,10416.51,10416.55,4.850717000000005,20.899120900000096
1600708950,10416.59,10416.59,10413,10415.22,10.986479999999997,20.509928900000098
1600708980,10415.22,10418.47,10415.07,10418.32,10.168642000000002,19.572327950000094
1600709010,10418.31,10422.33,10412.34,10412.34,28.06254199999999,20.284579300000097
1600709040,10413.27,10413.27,10404.76,10407.16,27.458942999999984,20.529378300000097
1600709070,10406.25,10419.99,10406.09,10418.5,10.635556000000003,20.6660310000001
1600709100,10418.31,10420.02,10410.95,10412.94,66.96776899999993,23.6273186500001
1600709130,10412.66,10418.77,10412.66,10415.88,6.821157999999995,23.485550950000096
1600709160,10415.88,10419.53,10415.04,10419.19,15.969680000000006,21.323075800000094
1600709190,10419.19,10419.45,10414.35,10417.72,16.62138799999999,20.404268250000094
1600709220,10417.72,10417.72,10413.29,10413.29,7.063745000000001,17.94804605000009
1600709250,10414.21,10416.09,10412.29,10412.55,9.527064000000008,17.72867865000009
1600709280,10412.54,10412.55,10407.45,10407.61,15.702705000000005,18.131524300000088
1600709310,10407.61,10412.01,10407.01,10407.01,21.707545000000014,18.40754675000009
1600709340,10407.02,10407.02,10400.34,10401.26,14.722359999999991,18.76658115000009
1600709370,10401.26,10408.47,10400.11,10407.38,31.36811099999997,19.71403775000009
1600709400,10407.23,10409.07,10400.22,10401.77,24.199826000000005,20.010630200000094
1600709430,10401.78,10410.43,10401.77,10404.56,26.26250899999999,18.49627095000009
1600709460,10404.43,10412.45,10404.42,10412.45,79.06968000000002,22.01292675000009
1600709490,10412.39,10422,10412.39,10420.11,15.062463000000006,22.16144415000009
1600709520,10420.11,10430.49,10417.94,10425,72.27361800000003,25.532589200000093
1600709550,10425,10426.5,10422.33,10422.8,13.446879000000006,25.655609150000096
1600709580,10422.71,10422.72,10413.31,10414.42,26.51670799999996,26.473012450000095
1600709610,10414.41,10421.95,10414.41,10417.35,19.893676999999997,26.064569200000097
1600709640,10417.36,10425.99,10416.29,10423.03,12.871803999999997,25.335212250000097
1600709670,10423.02,10423.03,10419.96,10422.5,13.38347900000002,25.472608400000098
1600709700,10422.25,10422.25,10412.81,10413.89,21.956525000000013,23.2220462000001
1600709730,10413.89,10420.6,10413.89,10419.54,15.235889,23.6427827500001
1600709760,10419.54,10423.59,10418.63,10423.49,16.080456999999985,23.648321600000102
1600709790,10423.5,10430.55,10423.5,10429.06,6.359255000000002,23.135214950000105
1600709820,10429.07,10429.07,10422.85,10425.74,21.771716999999995,23.870613550000105
1600709850,10425.74,10430.12,10422.4,10425.97,10.282629,23.908391800000103
1600709880,10425.97,10427.61,10424.98,10425,19.079743,24.077243700000103
1600709910,10425,10425.01,10415.85,10416.66,27.260924000000003,24.354912650000102
1600709940,10416.66,10418.49,10415.87,10417.1,9.780841999999996,24.107836750000104
1600709970,10416.98,10421.63,10416.98,10421.52,20.171516999999987,23.548007050000102
1600710000,10420.56,10421.53,10416.66,10416.66,14.509379000000003,23.063484700000103
1600710030,10416.66,10418.78,10413.09,10418.63,11.84023700000001,22.342371100000104
1600710060,10418.63,10419.72,10414.47,10415.13,6.158519000000002,18.696813050000106
1600710090,10415.13,10417.26,10413.23,10415.16,20.832613999999978,18.985320600000104
1600710120,10415.16,10418.87,10411.23,10418,11.247483999999996,15.934013900000105
1600710150,10418,10418.85,10417.46,10418.29,3.5356959999999975,15.438454750000101
1600710180,10418.3,10423.9,10414.23,10414.93,15.904782,14.907858450000106
1600710210,10414.62,10414.85,10412.45,10414.5,10.573521,14.441850650000106
1600710240,10414.51,10419.18,10414.5,10416.6,8.549292999999999,14.225725100000105
1600710270,10416.46,10417.27,10409.36,10409.89,17.968354999999963,14.454968900000102
1600710300,10409.87,10409.88,10406.68,10408.82,10.470271000000006,13.880656200000104
1600710330,10408.8,10408.8,10400,10401.71,15.940350000000013,13.915879250000106
1600710360,10401.7,10407.15,10399.14,10405.35,34.091128000000005,14.816412800000109
1600710390,10405.14,10406.58,10402.01,10402.87,9.148194999999998,14.955859800000107
1600710420,10402.65,10410.87,10402.4,10410.86,10.258878999999999,14.380217900000105
1600710450,10410.87,10412.79,10409.86,10411.8,7.673274999999996,14.249750200000104
1600710480,10411.8,10417.99,10411.8,10411.8,20.67008300000001,14.329267200000107
1600710510,10411.8,10417.94,10411.8,10414.49,7.418867999999996,13.337164400000106
1600710540,10413.33,10413.33,10407.4,10407.82,6.865189999999999,13.191381800000105
1600710570,10407.82,10413.34,10407.82,10411.01,11.826485999999996,12.774130250000104
1600710600,10411.11,10411.11,10404.17,10404.87,7.3712140000000055,12.417222000000105
1600710630,10404.87,10416.08,10404.87,10413.04,10.091027999999993,12.329761550000104
1600710660,10413.05,10415.04,10408.35,10414.42,5.504767999999999,12.297074000000105
1600710690,10413.28,10420,10413.28,10417.21,19.561887999999996,12.233537700000104
1600710720,10417.2,10417.21,10409.72,10411.02,25.921572000000058,12.96724210000011
1600710750,10411.02,10412.18,10408.19,10408.83,11.625984000000003,13.371756500000108
1600710780,10408.83,10412.06,10408.19,10412.05,10.078217999999993,13.080428300000108
1600710810,10412.05,10413.04,10406.01,10407.31,12.408663999999995,13.172185450000109
1600710840,10406.67,10407.25,10402.98,10403.86,11.646880999999999,13.327064850000108
1600710870,10403.86,10406.99,10402.4,10402.4,11.012867999999994,12.979290500000108
1600710900,10402.15,10402.15,10391.85,10395.31,22.571567999999996,13.584355350000106
1600710930,10394.56,10398.1,10393.33,10394.36,16.723151000000005,13.623495400000106
1600710960,10394.36,10402.99,10392.44,10400.99,19.32926500000003,12.885402250000109
1600710990,10401.47,10403.47,10395.82,10395.83,12.86046899999999,13.071015950000108
1600711020,10395.83,10401.93,10394.72,10396.45,10.716440999999994,13.093894050000108
1600711050,10396.45,10402.74,10396.45,10402.08,17.408146,13.580637600000108
1600711080,10402.09,10403.12,10400.49,10400.49,13.058284999999996,13.200047700000107
1600711110,10400.49,10402,10395.17,10400.43,13.447757000000005,13.501492150000109
1600711140,10400.43,10402.57,10397.13,10402.13,6.011839000000001,13.45882460000011
1600711170,10402.13,10402.13,10393.77,10394.22,12.534808000000009,13.49424070000011
1600711200,10394.22,10397.04,10393.35,10393.92,5.152578000000002,13.383308900000111
1600711230,10393.92,10396.68,10392.54,10396.68,7.3102589999999985,13.24427045000011
1600711260,10396.67,10403.55,10396.67,10402.13,12.375641999999997,13.587814150000108
1600711290,10402.14,10403.93,10400.6,10402.94,6.292012000000007,12.924320350000107
1600711320,10402.78,10403.27,10393.93,10399.97,29.686898,13.112586650000106
1600711350,10399.97,10400.47,10395.87,10397.05,9.814467000000002,13.022010800000103
1600711380,10397.05,10398.06,10396.57,10397.3,5.822437999999997,12.809221800000103
1600711410,10397.3,10402.74,10396.82,10397.34,9.560948999999985,12.666836050000104
1600711440,10397.34,10404.84,10397.34,10404.84,18.126067999999997,12.990795400000101
1600711470,10404.84,10406.09,10402.36,10402.62,8.715951999999994,12.875949600000101
1600711500,10402.62,10403.61,10400.88,10400.88,13.855836000000002,12.440163000000101
1600711530,10400.88,10400.89,10395.48,10397.94,36.321078,13.420059350000102
1600711560,10397.93,10399.73,10394.37,10395.9,27.862210000000015,13.8467066000001
1600711590,10395.9,10397.58,10392.01,10392.42,14.573440999999999,13.932355200000103
1600711620,10392.43,10399.63,10392.42,10395.92,12.158358000000005,14.004451050000105
1600711650,10395.92,10404.55,10395.91,10404.55,16.371671,13.952627300000106
1600711680,10404.54,10409.48,10401.51,10403,16.69960200000002,14.134693150000107
1600711710,10403.01,10408.46,10403.01,10407.45,34.717429000000045,15.198176750000107
1600711740,10407.46,10407.46,10401.39,10406,62.60750400000004,18.02796000000011
1600711770,10406,10408.3,10405.99,10407.46,12.626998000000004,18.03256950000011
1600711800,10407.39,10412.33,10405.31,10411.85,28.76609999999992,19.213245600000107
1600711830,10411.84,10411.85,10407.93,10408.72,3.469896999999999,19.02122750000011
1600711860,10408.73,10411.93,10408.28,10411.44,5.636856999999996,18.68428825000011
1600711890,10411.45,10415.28,10411.45,10412.2,23.832103,19.56129280000011
1600711920,10412.21,10412.75,10409.98,10410,10.923864999999992,18.623141150000112
1600711950,10410,10412.73,10410,10412.31,15.723246999999992,18.918580150000114
1600711980,10412.31,10412.73,10407.29,10407.29,6.553333999999998,18.955124950000116
1600712010,10407.48,10410.93,10407.48,10410.44,11.102813000000001,19.032218150000116
1600712040,10410.45,10412.7,10410.13,10410.13,18.213311000000008,19.036580300000118
1600712070,10410.14,10413.13,10407.37,10407.39,18.812842999999997,19.54142485000012
1600712100,10407.47,10412,10407.47,10411.41,7.802092999999981,19.238737700000115
1600712130,10411.41,10411.41,10405,10406.26,21.293194000000003,18.487343500000115
1600712160,10406.26,10406.27,10395.92,10396.64,73.80606800000004,20.784536400000118
1600712190,10397.43,10405.58,10397.42,10405.58,9.584764000000003,20.53510255000012
1600712220,10405.58,10407.45,10402.02,10402.03,7.684664000000006,20.31141785000012
1600712250,10402.02,10402.03,10394.89,10394.89,15.053955,20.245532050000115
1600712280,10394.89,10395.81,10391.21,10394.99,15.791615999999994,20.200132750000115
1600712310,10395.08,10398.45,10394.99,10395.67,16.059786999999996,19.26725065000011
1600712340,10395.67,10397.47,10395.67,10397.47,8.797235000000004,16.576737200000107
1600712370,10397.46,10400.07,10397.46,10398.38,9.293562000000001,16.410065400000107
1600712400,10398.38,10407.13,10398.38,10405.59,11.988405999999996,15.57118070000011
1600712430,10405.58,10406.7,10401.84,10405.69,20.260668000000006,16.41071925000011
1600712460,10405.69,10406.89,10405.04,10405.87,8.058221000000001,16.53178745000011
1600712490,10405.87,10406,10399.4,10404.98,12.140517000000008,15.947208150000108
1600712520,10404.75,10405.28,10403,10403,18.346092000000002,16.318319500000108
1600712550,10403,10405.63,10401.32,10403.33,9.176786000000003,15.990996450000107
1600712580,10403.34,10405.09,10400.19,10400.8,8.645741999999993,16.095616850000106
1600712610,10400.8,10406,10400.8,10403.99,12.040171999999988,16.142484800000105
1600712640,10404,10405.5,10400,10400.19,10.390115000000003,15.751325000000103
1600712670,10400.19,10400.19,10400,10400,10.267729999999998,15.324069350000102
1600712700,10400,10401.4,10396.37,10400.97,18.599684999999983,15.863948950000102
1600712730,10400.97,10405.73,10400.97,10402.33,13.581170000000006,15.4783477500001
1600712760,10402.33,10404.62,10400,10404.61,6.303720000000001,12.103230350000098
1600712790,10404.61,10404.61,10400.8,10401.81,3.0916989999999993,11.778577100000097
1600712820,10401.81,10404.89,10401.8,10402.73,4.316054000000002,11.610146600000098
1600712850,10402.78,10410.75,10402.78,10409.43,19.820771999999995,11.848487450000098
1600712880,10409.42,10409.43,10402.92,10403.23,7.511946000000009,11.434503950000098
1600712910,10403.22,10410.77,10403.22,10407.02,9.690462000000005,11.116037700000097
